,time,lat,lon,depth,xx,yy
943,2018-10-16T20:37:04.527700Z,53.787199,-2.971031,2.517969,336121.765977,432757.532556
944,2018-10-16T21:20:11.316800Z,53.788273,-2.96376,2.088281,336602.419998,432870.492443
945,2018-10-17T00:04:44.692800Z,53.788196,-2.959995,1.564062,336850.345613,432858.564815
946,2018-10-17T00:30:40.688200Z,53.788158,-2.963695,2.101172,336606.528562,432857.639972
947,2018-10-17T00:59:52.642200Z,53.788119,-2.964539,2.157031,336550.866013,432854.05621
948,2018-10-17T01:15:35.442900Z,53.787736,-2.97168,2.509375,336079.826014,432817.86156
949,2018-10-17T01:22:57.801300Z,53.788119,-2.963241,2.157031,336636.379677,432852.895071
950,2018-10-17T04:07:18.510700Z,53.79556,-2.970379,2.423438,336177.437608,433687.148892
951,2018-10-17T05:01:17.235400Z,53.787582,-2.970382,2.560938,336165.106195,432799.558543
952,2018-10-17T05:07:57.838300Z,53.788273,-2.96376,2.105469,336602.419998,432870.492443
953,2018-10-17T06:52:00.313300Z,53.7816,-2.962336,2.509375,336686.170326,432126.81481
954,2018-10-17T06:56:12.522200Z,53.789884,-2.947269,0.06875,337691.25375,433035.100664
955,2018-10-17T07:36:51.130400Z,53.787199,-2.960385,1.658594,336823.151373,432747.991008
956,2018-10-17T08:41:11.180100Z,53.787889,-2.957918,1.632812,336986.71956,432822.560994
957,2018-10-17T08:47:19.241900Z,53.788196,-2.96363,2.079688,336610.868219,432861.809532
958,2018-10-17T08:59:07.613300Z,53.786892,-2.961683,1.675781,336737.173109,432714.993408
959,2018-10-17T08:59:10.072200Z,53.783977,-2.956233,1.521094,337091.867257,432385.834282
960,2018-10-17T08:59:13.703800Z,53.788273,-2.958566,1.658594,336944.605246,432865.859247
961,2018-10-17T08:59:13.979400Z,53.788886,-2.961682,1.589844,336740.244354,432936.835189
962,2018-10-17T09:02:11.138100Z,53.786892,-2.967396,1.727344,336360.783438,432720.107545
963,2018-10-17T09:02:11.309700Z,53.78881,-2.958956,1.598438,336919.718782,432925.950279
964,2018-10-17T09:02:14.492000Z,53.788503,-2.959994,1.770312,336850.873396,432892.719248
965,2018-10-17T10:38:21.639300Z,53.78881,-2.958956,1.770312,336919.718782,432925.950279
966,2018-10-17T10:44:06.326300Z,53.787813,-2.970512,2.535156,336156.892907,432825.375535
967,2018-10-17T10:44:19.112500Z,53.78881,-2.972459,2.664063,336030.14109,432938.052211
968,2018-10-17T10:47:01.011800Z,53.788426,-2.96376,2.105469,336602.6511,432887.514472
969,2018-10-17T11:05:47.434400Z,53.787966,-2.9635,2.036719,336619.085434,432836.104609
970,2018-10-17T11:17:31.166200Z,53.78858,-2.960384,1.572656,336825.295893,432901.63343
971,2018-10-17T11:21:37.270800Z,53.791111,-2.943113,2.40625,337966.858241,433167.965342
972,2018-10-17T11:32:31.315000Z,53.788503,-2.958956,1.667188,336919.257377,432891.79495
973,2018-10-17T12:00:34.689500Z,53.78835,-2.958177,1.615625,336970.348544,432874.079901
974,2018-10-17T12:12:19.126200Z,53.788656,-2.945193,0.34375,337826.198229,432896.656116
975,2018-10-17T12:46:58.516200Z,53.78881,-2.960514,1.839063,336817.077681,432927.337987
976,2018-10-17T13:37:39.647600Z,53.787352,-2.967656,1.985156,336344.351471,432771.518324
977,2018-10-17T14:31:00.999500Z,53.790267,-2.964278,1.933594,336571.307243,433092.798559
978,2018-10-17T14:54:41.459100Z,53.788733,-2.962721,1.899219,336671.564279,432920.74097
979,2018-10-17T15:10:13.535200Z,53.787966,-2.96402,2.122656,336584.827138,432836.569718
980,2018-10-17T15:10:20.358300Z,53.789577,-2.970641,2.578125,336151.077687,433021.745603
981,2018-10-17T15:11:05.542000Z,53.788119,-2.96402,2.088281,336585.058301,432853.591746
982,2018-10-17T15:11:44.356600Z,53.78881,-2.965707,2.148438,336474.962743,432931.979648
983,2018-10-17T15:12:05.702600Z,53.788273,-2.966357,2.225781,336431.327433,432872.818429
984,2018-10-17T15:12:20.585800Z,53.789423,-2.970901,2.629688,336133.714867,433004.846569
985,2018-10-17T15:12:55.080200Z,53.788695,-2.961877,2.041016,336727.109835,432915.759518
986,2018-10-17T15:13:07.305000Z,53.788119,-2.965837,2.225781,336465.352358,432855.218913
987,2018-10-17T15:13:08.011600Z,53.788426,-2.9635,2.122656,336619.78006,432887.28195
988,2018-10-17T15:15:48.733900Z,53.788388,-2.961098,1.894922,336777.968083,432880.909074
989,2018-10-17T15:16:10.884400Z,53.788273,-2.962981,1.950781,336653.741187,432869.795957
990,2018-10-17T15:16:16.328900Z,53.788196,-2.97194,2.526563,336063.397493,432869.273358
991,2018-10-17T15:16:18.726700Z,53.788848,-2.962007,1.826172,336718.776091,432932.897607
992,2018-10-17T15:17:59.925400Z,53.788426,-2.962202,1.813281,336705.293108,432886.122065
993,2018-10-17T15:19:06.551400Z,53.78904,-2.961942,2.036719,336723.347754,432954.200559
994,2018-10-17T15:19:35.599800Z,53.798475,-2.953494,2.26875,337293.999847,433996.385417
995,2018-10-17T15:19:36.684400Z,53.78858,-2.964279,2.105469,336568.691798,432905.112093
996,2018-10-17T15:19:37.227400Z,53.788388,-2.960968,1.860547,336786.532573,432880.793126
997,2018-10-17T15:23:20.862500Z,53.788119,-2.970771,2.517969,336140.295152,432859.652884
998,2018-10-17T15:23:25.158300Z,53.788388,-2.963435,2.118359,336624.004922,432882.996135
999,2018-10-17T15:23:38.591000Z,53.788119,-2.966097,2.225781,336448.223276,432855.452
1000,2018-10-17T15:24:29.883400Z,53.792645,-2.948825,2.371875,337592.852864,433343.645551
1001,2018-10-17T15:24:55.027800Z,53.786279,-2.970253,2.552344,336171.6236,432654.47711
1002,2018-10-17T15:25:24.461000Z,53.788158,-2.963435,2.058203,336623.657632,432857.407464
1003,2018-10-17T15:25:29.631100Z,53.788119,-2.966876,2.225781,336396.901913,432856.150739
1004,2018-10-17T15:26:08.892500Z,53.788119,-2.965837,2.225781,336465.352358,432855.218913
1005,2018-10-17T15:26:25.130500Z,53.788426,-2.961942,2.174219,336722.422071,432885.889919
1006,2018-10-17T15:27:31.699000Z,53.788465,-2.962137,1.851953,336709.634158,432890.402972
1007,2018-10-17T15:28:09.534100Z,53.792185,-2.968302,2.320312,336309.126145,433309.794423
1008,2018-10-17T15:28:15.236000Z,53.790421,-2.965577,1.864844,336485.965134,433111.095103
1009,2018-10-17T15:28:38.285900Z,53.791418,-2.972718,2.784375,336017.05418,433228.439117
1010,2018-10-17T15:28:52.769700Z,53.789884,-2.943114,2.13125,337964.978666,433031.455928
1011,2018-10-17T15:28:52.772400Z,53.787966,-2.964799,1.967969,336533.505579,432837.266957
1012,2018-10-17T15:29:05.358600Z,53.7951,-2.968561,2.990625,336296.489845,433634.335924
1013,2018-10-17T15:29:09.855300Z,53.78858,-2.964539,2.242969,336551.562901,432905.344803
1014,2018-10-17T15:30:00.645700Z,53.78904,-2.960643,2.036719,336808.925444,432953.041668
1015,2018-10-17T15:31:03.203100Z,53.793259,-2.974795,2.371875,335883.042749,433435.136619
1016,2018-10-17T15:31:06.626400Z,53.787122,-2.967526,2.990625,336352.567407,432745.812927
1017,2018-10-17T15:32:40.408600Z,53.787813,-2.961423,1.899219,336755.690448,432817.227325
1018,2018-10-17T15:33:16.664200Z,53.790421,-2.965057,1.882031,336520.221424,433110.629255
1019,2018-10-17T15:33:39.964900Z,53.787736,-2.970642,2.646875,336148.211172,432816.925999
1020,2018-10-17T15:35:32.627300Z,53.787429,-2.9722,2.54375,336045.099787,432784.175335
1021,2018-10-17T15:37:13.076900Z,53.785051,-2.962723,1.864844,336665.877064,432511.101576
1022,2018-10-17T15:38:04.470300Z,53.78835,-2.964409,2.165625,336559.779708,432879.639771
1023,2018-10-17T15:38:35.382700Z,53.786969,-2.971421,2.526563,336095.721641,432732.295445
1024,2018-10-17T15:38:40.380400Z,53.798475,-2.949339,2.26875,337567.668675,433992.717028
1025,2018-10-17T15:39:05.651400Z,53.789347,-2.968174,2.208594,336313.251634,432993.937462
1026,2018-10-17T15:39:36.138100Z,53.788119,-2.967395,2.225781,336362.709634,432856.616579
1027,2018-10-17T15:40:12.328900Z,53.787621,-2.962397,1.886328,336691.232184,432796.735863
1028,2018-10-17T15:41:10.200000Z,53.788119,-2.965318,2.105469,336499.544643,432854.753823
1029,2018-10-17T15:41:19.383700Z,53.788196,-2.966746,2.182813,336405.58312,432864.600734
1030,2018-10-17T15:42:08.862200Z,53.788771,-2.961877,1.980859,336727.224407,432924.214906
1031,2018-10-17T15:42:24.858500Z,53.788388,-2.962916,2.023828,336658.196995,432882.532204
1032,2018-10-17T15:42:54.789000Z,53.789117,-2.97142,2.629688,336099.057779,432971.270302
1033,2018-10-17T15:42:56.628200Z,53.787966,-2.966876,2.277344,336396.670066,432839.128716
1034,2018-10-17T15:43:01.916400Z,53.788119,-2.96402,2.122656,336585.058301,432853.591746
1035,2018-10-17T15:43:23.230400Z,53.788119,-2.96376,2.105469,336602.187386,432853.35916
1036,2018-10-17T15:43:47.013200Z,53.788426,-2.96376,2.105469,336602.6511,432887.514472
1037,2018-10-17T15:43:48.457400Z,53.787276,-2.970382,2.560938,336164.640822,432765.51451
1038,2018-10-17T15:44:19.314900Z,53.788388,-2.962137,1.989453,336709.518047,432881.836329
1039,2018-10-17T15:44:19.353400Z,53.78881,-2.966227,1.735938,336440.705142,432932.445819
1040,2018-10-17T15:44:28.125500Z,53.790114,-2.961422,2.071094,336759.223514,433073.224473
1041,2018-10-17T15:44:45.419400Z,53.788119,-2.963241,2.053906,336636.379677,432852.895071
1042,2018-10-17T15:44:54.426100Z,53.788273,-2.9635,1.985156,336619.549021,432870.259921
1043,2018-10-17T15:45:36.315600Z,53.78858,-2.96376,2.225781,336602.883712,432904.647756
1044,2018-10-17T15:46:12.868400Z,53.788503,-2.962072,1.942188,336713.973692,432894.572628
1045,2018-10-17T15:46:18.992700Z,53.788196,-2.96363,2.079688,336610.868219,432861.809532
1046,2018-10-17T15:46:25.487200Z,53.787199,-2.971551,2.672656,336087.507079,432758.001303
1047,2018-10-17T15:47:22.018900Z,53.786048,-2.966228,2.939063,336436.456717,432625.160271
1048,2018-10-17T15:47:24.587300Z,53.790574,-2.965057,1.882031,336520.452843,433127.651287
1049,2018-10-17T15:47:25.033200Z,53.78881,-2.975575,2.423438,335824.85915,432940.868921
1050,2018-10-17T15:48:25.338300Z,53.787966,-2.96402,2.036719,336584.827138,432836.569718
1051,2018-10-17T15:48:30.031000Z,53.787966,-2.970512,2.552344,336157.125626,432842.397552
1052,2018-10-17T15:48:53.149500Z,53.787889,-2.970382,2.526563,336165.573091,432833.713832
1053,2018-10-17T15:48:55.167600Z,53.788426,-2.96402,2.071094,336585.522139,432887.747057
1054,2018-10-17T15:49:17.135800Z,53.7895,-2.966096,2.071094,336450.380181,433009.094362
1055,2018-10-17T15:49:44.418300Z,53.790651,-2.964148,1.942188,336580.451616,433135.404198
1056,2018-10-17T15:49:47.909900Z,53.788273,-2.9635,2.105469,336619.549021,432870.259921
1057,2018-10-17T15:49:51.093200Z,53.788426,-2.965837,2.122656,336465.817071,432889.374219
1058,2018-10-17T15:49:52.214300Z,53.787659,-2.965318,2.174219,336498.848709,432803.576493
1059,2018-10-17T15:50:42.111400Z,53.786662,-2.961034,1.942188,336779.58478,432688.825685
1060,2018-10-17T15:51:01.202500Z,53.785972,-2.960905,2.139844,336787.04463,432611.944629
1061,2018-10-17T15:51:47.435600Z,53.780065,-2.957663,2.40625,336991.776854,431951.874655
1062,2018-10-17T15:51:50.814700Z,53.790344,-2.969342,2.629688,336237.81948,433105.908868
1063,2018-10-17T15:51:57.796900Z,53.787276,-2.97194,2.526563,336061.996081,432766.918761
1064,2018-10-17T15:52:21.423000Z,53.78858,-2.966097,2.191406,336448.92129,432906.740586
1065,2018-10-17T15:52:34.497800Z,53.788273,-2.964539,2.157031,336551.098812,432871.189492
1066,2018-10-17T15:52:43.406700Z,53.787889,-2.96363,2.010938,336610.40457,432827.654221
1067,2018-10-17T15:52:51.287500Z,53.788618,-2.963825,2.066797,336598.65889,432908.93359
1068,2018-10-17T15:53:00.653000Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
1069,2018-10-17T15:53:29.223100Z,53.799855,-2.96674,2.251563,336423.644693,434161.7193
1070,2018-10-17T15:54:10.652400Z,53.78904,-2.961942,2.036719,336723.347754,432954.200559
1071,2018-10-17T15:54:13.398700Z,53.78835,-2.965448,2.096875,336491.32963,432880.570218
1072,2018-10-17T15:54:16.385100Z,53.7816,-2.963374,2.509375,336617.775138,432127.742433
1073,2018-10-17T15:54:35.161100Z,53.788119,-2.9635,2.088281,336619.316472,432853.126637
1074,2018-10-17T15:54:51.084000Z,53.788119,-2.9635,2.019531,336619.316472,432853.126637
1075,2018-10-17T15:55:07.527000Z,53.788119,-2.964279,2.105469,336567.995097,432853.823499
1076,2018-10-17T15:55:16.143400Z,53.78835,-2.950906,2.509375,337449.367764,432867.638641
1077,2018-10-17T15:55:20.921400Z,53.788426,-2.961942,1.933594,336722.422071,432885.889919
1078,2018-10-17T15:55:37.049000Z,53.78881,-2.96363,2.285938,336611.795523,432930.12016
1079,2018-10-17T15:55:47.343800Z,53.788273,-2.961683,1.950781,336739.25455,432868.636696
1080,2018-10-17T15:55:53.262300Z,53.787966,-2.963241,2.071094,336636.148701,432835.873042
1081,2018-10-17T15:56:21.334000Z,53.788119,-2.96402,2.139844,336585.058301,432853.591746
1082,2018-10-17T15:56:24.681700Z,53.786662,-2.96467,2.801563,336540.032788,432692.074857
1083,2018-10-17T15:56:32.722600Z,53.790037,-2.971939,2.526563,336066.267768,433074.092953
1084,2018-10-17T15:57:05.061000Z,53.788158,-2.963435,2.083984,336623.657632,432857.407464
1085,2018-10-17T15:57:10.510200Z,53.786662,-2.975576,2.423438,335821.509039,432701.894169
1086,2018-10-17T15:57:21.193700Z,53.787889,-2.972459,2.492188,336028.737395,432835.586352
1087,2018-10-17T15:57:24.838800Z,53.79602,-2.955574,2.40625,337153.323677,433725.095997
1088,2018-10-17T15:58:14.608400Z,53.788426,-2.962721,2.002344,336671.101064,432886.585653
1089,2018-10-17T15:58:17.386300Z,53.792185,-2.968302,2.285938,336309.126145,433309.794423
1090,2018-10-17T15:58:20.148900Z,53.791418,-2.963369,2.990625,336632.928,433220.040144
1091,2018-10-17T15:58:21.795300Z,53.786662,-2.971421,2.526563,336095.254251,432698.140164
1092,2018-10-17T15:58:26.850900Z,53.787276,-2.959476,2.079688,336883.154409,432755.747828
1093,2018-10-17T15:58:27.431400Z,53.788426,-2.961682,2.036719,336739.551034,432885.657836
1094,2018-10-17T15:58:28.387200Z,53.787889,-2.961553,1.942188,336747.240373,432825.798717
1095,2018-10-17T15:58:32.593800Z,53.787889,-2.970382,2.526563,336165.573091,432833.713832
1096,2018-10-17T15:58:33.318100Z,53.787199,-2.96428,1.967969,336566.538848,432751.469728
1097,2018-10-17T15:58:36.747600Z,53.788196,-2.963111,2.045313,336645.060448,432861.345506
1098,2018-10-17T15:58:42.254900Z,53.789423,-2.962071,2.492188,336715.426779,432996.926443
1099,2018-10-17T15:59:11.093000Z,53.788119,-2.965318,2.157031,336499.544643,432854.753823
1100,2018-10-17T15:59:15.968600Z,53.78835,-2.950906,2.509375,337449.367764,432867.638641
1101,2018-10-17T15:59:49.839900Z,53.788503,-2.961553,1.976563,336748.165675,432894.109353
1102,2018-10-17T15:59:53.744100Z,53.788196,-2.963111,2.010938,336645.060448,432861.345506
1103,2018-10-17T16:00:05.451100Z,53.789117,-2.967265,2.801563,336372.787107,432967.532421
1104,2018-10-17T16:00:32.651500Z,53.788119,-2.965837,2.225781,336465.352358,432855.218913
1105,2018-10-17T16:01:24.579400Z,53.787889,-2.970901,2.560938,336131.380635,432834.181361
1106,2018-10-17T16:01:30.188800Z,53.790421,-2.967394,2.277344,336366.265762,433112.724854
1107,2018-10-17T16:01:35.525600Z,53.788081,-2.963176,2.152734,336640.604586,432848.609272
1108,2018-10-17T16:02:14.175100Z,53.787736,-2.974796,2.440625,335874.538816,432820.676051
1109,2018-10-17T16:02:46.452900Z,53.78858,-2.965578,2.225781,336483.113199,432906.275373
1110,2018-10-17T16:03:27.793700Z,53.787736,-2.959216,1.546875,336900.975377,432806.693691
1111,2018-10-17T16:03:51.722000Z,53.787813,-2.971291,2.517969,336105.571191,432826.077468
1112,2018-10-17T16:03:57.339900Z,53.788158,-2.963825,2.092578,336597.964027,432857.756249
1113,2018-10-17T16:03:59.034600Z,53.78858,-2.966876,2.277344,336397.60049,432907.439322
1114,2018-10-17T16:04:47.638000Z,53.787889,-2.969863,2.560938,336199.765548,432833.246552
1115,2018-10-17T16:04:58.109100Z,53.791571,-2.97038,2.251563,336171.304692,433243.353123
1116,2018-10-17T16:05:08.888500Z,53.78858,-2.965318,2.157031,336500.242094,432906.042413
1117,2018-10-17T16:05:11.481000Z,53.78835,-2.96337,2.921875,336628.229791,432878.710325
1118,2018-10-17T16:05:24.659000Z,53.788119,-2.96402,2.122656,336585.058301,432853.591746
1119,2018-10-17T16:05:28.814900Z,53.78835,-2.973757,2.509375,335943.926878,432888.047146
1120,2018-10-17T16:05:41.751800Z,53.786048,-2.971421,2.526563,336094.319477,432629.829608
1121,2018-10-17T16:06:22.345800Z,53.787889,-2.969343,2.526563,336234.023889,432832.778623
1122,2018-10-17T16:06:44.825200Z,53.788119,-2.966097,2.225781,336448.223276,432855.452
1123,2018-10-17T16:06:47.496300Z,53.785818,-2.962982,2.311719,336649.970163,432596.665645
1124,2018-10-17T16:06:51.411100Z,53.78881,-2.962591,1.942188,336680.244863,432929.19147
1125,2018-10-17T16:07:03.344300Z,53.788196,-2.96363,2.079688,336610.868219,432861.809532
1126,2018-10-17T16:07:14.813600Z,53.788158,-2.963695,2.092578,336606.528562,432857.639972
1127,2018-10-17T16:07:39.589200Z,53.787889,-2.97194,2.526563,336062.929846,432835.118072
1128,2018-10-17T16:07:49.218400Z,53.788426,-2.962202,1.933594,336705.293108,432886.122065
1129,2018-10-17T16:07:51.402900Z,53.786355,-2.965709,2.835938,336471.115323,432658.850277
1130,2018-10-17T16:08:22.507700Z,53.788886,-2.962461,2.002344,336688.923908,432937.530731
1131,2018-10-17T16:08:31.660900Z,53.787889,-2.96363,2.079688,336610.40457,432827.654221
1132,2018-10-17T16:08:57.084700Z,53.788426,-2.96402,2.105469,336585.522139,432887.747057
1133,2018-10-17T16:09:01.186600Z,53.79602,-2.968041,2.40625,336332.138246,433736.223424
1134,2018-10-17T16:09:03.138400Z,53.787966,-2.964279,2.105469,336567.763872,432836.801472
1135,2018-10-17T16:09:24.791000Z,53.787582,-2.97194,2.526563,336062.462201,432800.962788
1136,2018-10-17T16:09:27.869300Z,53.788196,-2.963111,2.045313,336645.060448,432861.345506
1137,2018-10-17T16:09:54.654500Z,53.788196,-2.97194,2.526563,336063.397493,432869.273358
1138,2018-10-17T16:11:21.712600Z,53.788119,-2.9635,2.071094,336619.316472,432853.126637
1139,2018-10-17T16:12:12.088500Z,53.777918,-2.955069,2.371875,337159.491924,431710.707575
1140,2018-10-17T16:12:17.438400Z,53.788158,-2.963695,2.101172,336606.528562,432857.639972
1141,2018-10-17T16:12:27.409100Z,53.78973,-2.964149,1.907813,336578.994004,433032.939127
1142,2018-10-17T16:12:29.846300Z,53.787199,-2.96402,2.019531,336583.668308,432751.237077
1143,2018-10-17T16:12:42.656500Z,53.78858,-2.971031,2.552344,336123.867655,432911.175724
1144,2018-10-17T16:12:55.055900Z,53.787429,-2.970122,2.54375,336182.002865,432782.302404
1145,2018-10-17T16:13:02.815300Z,53.788273,-2.966097,2.242969,336448.456452,432872.58528
1146,2018-10-17T16:13:10.849300Z,53.789423,-2.975056,2.251563,335859.98762,433008.598455
1147,2018-10-17T16:14:14.327100Z,53.788503,-2.972459,2.457813,336029.67319,432903.896923
1148,2018-10-17T16:14:20.988300Z,53.78835,-2.96337,2.096875,336628.229791,432878.710325
1149,2018-10-17T16:14:21.319200Z,53.787582,-2.969863,2.629688,336199.298902,432799.091262
1150,2018-10-17T16:14:23.100500Z,53.77669,-2.9613,2.303125,336747.037149,431579.628182
1151,2018-10-17T16:14:24.064800Z,53.788273,-2.962462,2.002344,336687.933355,432869.332244
1152,2018-10-17T16:14:43.792700Z,53.788119,-2.96402,2.071094,336585.058301,432853.591746
1153,2018-10-17T16:14:57.536600Z,53.788503,-2.970382,2.560938,336166.506888,432902.024415
1154,2018-10-17T16:15:09.607500Z,53.787276,-2.970901,2.526563,336130.447868,432765.982043
1155,2018-10-17T16:15:20.530000Z,53.788119,-2.964539,2.157031,336550.866013,432854.05621
1156,2018-10-17T16:15:32.142400Z,53.788119,-2.963241,2.053906,336636.379677,432852.895071
1157,2018-10-17T16:15:55.051100Z,53.787928,-2.963176,2.144141,336640.373625,432831.587243
1158,2018-10-17T16:16:45.757100Z,53.78858,-2.96324,1.950781,336637.141508,432904.182775
1159,2018-10-17T16:16:48.311100Z,53.788119,-2.963241,2.500781,336636.379677,432852.895071
1160,2018-10-17T16:16:57.163700Z,53.788158,-2.963695,2.101172,336606.528562,432857.639972
1161,2018-10-17T16:17:08.231600Z,53.788503,-2.970382,2.182813,336166.506888,432902.024415
1162,2018-10-17T16:17:22.463600Z,53.788119,-2.965578,2.225781,336482.41556,432854.986785
1163,2018-10-17T16:17:25.338100Z,53.792185,-2.971419,2.285938,336103.794734,433312.599911
1164,2018-10-17T16:18:54.001500Z,53.778531,-2.96753,2.303125,336339.277625,431790.025223
1165,2018-10-17T16:18:58.553800Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
1166,2018-10-17T16:19:54.959300Z,53.793872,-2.974794,2.234375,335884.045202,433503.335076
1167,2018-10-17T16:19:57.818400Z,53.78996,-2.963759,2.414844,336605.034061,433058.178909
1168,2018-10-17T16:20:10.243500Z,53.789117,-2.964149,1.942188,336578.0677,432964.739748
1169,2018-10-17T16:20:13.834800Z,53.788119,-2.966876,2.225781,336396.901913,432856.150739
1170,2018-10-17T16:20:24.129400Z,53.788503,-2.96363,2.148438,336611.33187,432895.964845
1171,2018-10-17T16:21:07.279800Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
1172,2018-10-17T16:21:19.256900Z,53.78835,-2.962332,2.028125,336696.614001,432877.782774
1173,2018-10-17T16:21:30.696800Z,53.788733,-2.965837,1.830469,336466.281785,432923.529526
1174,2018-10-17T16:21:39.377300Z,53.7895,-2.967395,2.277344,336364.803469,433010.25982
1175,2018-10-17T16:21:46.142300Z,53.788311,-2.963565,2.075391,336615.324151,432874.545739
1176,2018-10-17T16:21:52.712100Z,53.787889,-2.969343,2.526563,336234.023889,432832.778623
1177,2018-10-17T16:21:57.063200Z,53.788119,-2.963241,2.088281,336636.379677,432852.895071
1178,2018-10-17T16:23:04.239500Z,53.788503,-2.96363,2.698438,336611.33187,432895.964845
1179,2018-10-17T16:23:11.796900Z,53.787889,-2.969863,2.560938,336199.765548,432833.246552
1180,2018-10-17T16:23:24.213700Z,53.78858,-2.962981,1.985156,336654.204527,432903.951273
1181,2018-10-17T16:23:47.557100Z,53.786969,-2.971421,2.526563,336095.721641,432732.295445
1182,2018-10-17T16:24:01.386000Z,53.788119,-2.96402,2.122656,336585.058301,432853.591746
1183,2018-10-17T16:24:13.359700Z,53.788158,-2.963435,2.109766,336623.657632,432857.407464
1184,2018-10-17T16:24:17.749000Z,53.788119,-2.966097,2.174219,336448.223276,432855.452
1185,2018-10-17T16:24:53.501700Z,53.788119,-2.964539,2.174219,336550.866013,432854.05621
1186,2018-10-17T16:25:10.376400Z,53.787736,-2.97168,2.509375,336079.826014,432817.86156
1187,2018-10-17T16:25:17.911900Z,53.789654,-2.963759,2.328906,336604.57185,433024.134843
1188,2018-10-17T16:25:32.335300Z,53.787774,-2.962137,1.937891,336708.592185,432813.525697
1189,2018-10-17T16:25:35.624200Z,53.787659,-2.971031,2.517969,336122.466025,432808.709856
1190,2018-10-17T16:25:40.256800Z,53.788119,-2.973368,2.500781,335969.202067,432861.995768
1191,2018-10-17T16:25:50.272300Z,53.788119,-2.965318,2.122656,336499.544643,432854.753823
1192,2018-10-17T16:26:00.782900Z,53.788426,-2.960644,1.967969,336807.93513,432884.731911
1193,2018-10-17T16:26:15.158400Z,53.788733,-2.965318,2.208594,336500.47357,432923.06444
1194,2018-10-17T16:26:20.933000Z,53.786048,-2.968305,2.217188,336299.614979,432627.024823
1195,2018-10-17T16:26:37.534300Z,53.790421,-2.965577,1.847656,336485.965134,433111.095103
1196,2018-10-17T16:26:37.997600Z,53.794946,-2.974534,2.354688,335902.81243,433622.587875
1197,2018-10-17T16:26:47.875400Z,53.787659,-2.970252,2.552344,336173.787931,432808.00811
1198,2018-10-17T16:26:56.942200Z,53.799702,-2.961805,2.26875,336748.446467,434140.2814
1199,2018-10-17T16:27:15.100500Z,53.78973,-2.968823,2.148438,336271.077625,433037.131488
1200,2018-10-17T16:27:55.565300Z,53.788426,-2.965318,2.157031,336500.009105,432888.909131
1201,2018-10-17T16:27:57.838800Z,53.788119,-2.965318,2.122656,336499.544643,432854.753823
1202,2018-10-17T16:28:12.200600Z,53.787659,-2.971291,2.517969,336105.336763,432808.944198
1203,2018-10-17T16:28:30.719700Z,53.790344,-2.964668,1.907813,336545.731347,433101.714284
1204,2018-10-17T16:28:42.199000Z,53.78858,-2.9635,2.432031,336620.01261,432904.415234
1205,2018-10-17T16:28:49.117100Z,53.788273,-2.963241,2.053906,336636.612163,432870.028355
1206,2018-10-17T16:28:50.087200Z,53.787276,-2.978172,2.251563,335651.417259,432772.558285
1207,2018-10-17T16:29:04.223100Z,53.787276,-2.971421,2.526563,336096.189032,432766.450727
1208,2018-10-17T16:29:13.577700Z,53.789423,-2.975056,2.457813,335859.98762,433008.598455
1209,2018-10-17T16:29:49.776000Z,53.787736,-2.97168,2.509375,336079.826014,432817.86156
1210,2018-10-17T16:29:50.378200Z,53.790881,-2.965576,1.864844,336486.727157,433162.271559
1211,2018-10-17T16:30:12.813300Z,53.788196,-2.96415,2.114063,336576.610111,432862.274703
1212,2018-10-17T16:30:15.492000Z,53.787889,-2.964669,1.907813,336541.953737,432828.583922
1213,2018-10-17T16:30:19.091500Z,53.787889,-2.966746,2.182813,336405.117971,432830.445432
1214,2018-10-17T16:30:30.240600Z,53.788158,-2.963825,2.092578,336597.964027,432857.756249
1215,2018-10-17T16:30:41.302000Z,53.787582,-2.960514,1.942188,336815.229077,432790.716701
1216,2018-10-17T16:30:59.728000Z,53.793105,-2.96986,2.389063,336207.891872,433413.550289
1217,2018-10-17T16:31:26.924700Z,53.788733,-2.966097,2.225781,336449.152953,432923.762612
1218,2018-10-17T16:31:28.465700Z,53.788119,-2.96402,2.088281,336585.058301,432853.591746
1219,2018-10-17T16:31:31.483000Z,53.788273,-2.9635,2.122656,336619.549021,432870.259921
1220,2018-10-17T16:31:31.874400Z,53.787582,-2.960514,1.976563,336815.229077,432790.716701
1221,2018-10-17T16:31:37.815000Z,53.788119,-2.965318,2.122656,336499.544643,432854.753823
1222,2018-10-17T16:31:45.547000Z,53.787698,-2.963046,2.152734,336648.59106,432805.882374
1223,2018-10-17T16:31:55.213600Z,53.788158,-2.963695,2.101172,336606.528562,432857.639972
1224,2018-10-17T16:31:58.713200Z,53.788119,-2.9635,2.071094,336619.316472,432853.126637
1225,2018-10-17T16:32:25.260200Z,53.787276,-2.959476,1.976563,336883.154409,432755.747828
1226,2018-10-17T16:32:26.466200Z,53.788196,-2.960514,2.010938,336816.153375,432859.02734
1227,2018-10-17T16:32:28.149300Z,53.778838,-2.951434,2.26875,337400.399722,431809.845997
1228,2018-10-17T16:32:29.989900Z,53.788503,-2.961553,1.976563,336748.165675,432894.109353
